MealId,Name,Rating,Description,PreparationTime,CookTime,Instructions,Yield,YieldUnitId,Servings,Ethnicity,Source,Type,ChillTime
623,Chocolate Crinkles,0,,12:20:00 AM,12:10:00 AM,"Mix granulated sugar, oil, vanilla and chocolate in large bowl.  Mix in eggs, one at a time.  Stir in flour, baking powder and salt.  Cover and refrigerate at least 3 hours.  Heat oven to 350°.  Grease cookie sheet with shortening or spray with cooking spray.



Drop dough by tsp. into powdered sugar; roll around to coat.  Shape into balls.  Place about 2"" apart on cookie sheet.  Bake 10 to 12 minutes or until almost no indentation remains when touched.  Immediately remove from cookie sheet to wire rack.",6,dozen,,American,Betty Crocker,Dessert,03:00:00 AM
624,Peanut Butter Cookies,0,,12:15:00 AM,12:10:00 AM,"Heat oven to 375°.  Beat 1/2 cup granulated sugar, brown sugar, peanut butter, shortening, butter and egg in large bowl with electric mixer on medium speed or mix with spoon.  Stir in flour, baking soda, baking powder and salt. 



Shape dough into 1-1/4"" balls.  Place about 3"" apart on ungreased cookie sheet.  Flatten in crisscross patter with fork dipped in sugar.  Bake 9-10 minutes or until light brown.  Cool 5 minutes; remove from cookie sheet to wire rack.",2,dozen,,American,Betty Crocker,Dessert,
625,Gingersnaps,0,,12:15:00 AM,12:10:00 AM,"Heat oven to 375°.  Beat brown sugar, shortening, molasses and egg in large bowl with electric mixer on medium speed or mix with spoon.  Stir in remaining ingredients except granulated sugar.  Lightly grease cookie sheet with shortening or spray with cooking spray.  



Shape dough by rounded tsp. into balls.  Dip tops into granulated sugar.  Place balls, sugared sides up, about 3"" apart on cookie sheet.  Bake 10 to 12 minutes or just until set.  Immediately remove from cookie sheet to wire rack.",4,dozen,,American,Betty Crocker,Dessert,
626,Snickerdoodles,0,,12:10:00 AM,12:10:00 AM,"Heat oven to 400°.  Beat 1-1/2 cups sugar, butter, shortening and eggs in large bowl with electric mixer on medium speed or mix with spoon.  Stir in flour, cream of tartar, baking soda and salt.



Shape dough into 1-1/4"" balls.  Mix 1/4 cup sugar and the cinnamon.  Roll balls in cinnamon-sugar mixture.  Place 2"" apart on ungreased cookie sheet.  Bake 8 to 10 minutes or until set.  Immediately remove from cookie sheet to wire rack.",4,dozen,,American,Betty Crocker,Dessert,
627,Russian Tea Cakes,0,,12:20:00 AM,12:10:00 AM,"Heat oven to 400°.  Mix butter, 1/2 cup powdered sugar and vanilla in large bowl.  Stir in flour, nuts and salt until dough holds together.  Shape dough into 1"" balls.  Place about 1"" apart on ungreased cookie sheet.  Bake 10 to 12 minutes or until set but not brown.  Immediately remove from cookie sheet to wire rack; cool 5 minutes.  Roll warm cookies in powdered sugar; cool on wire rack 5 minutes.  Roll in powdered sugar again.",4,dozen,,American,Betty Crocker,Dessert,
628,Thumbprint Cookies,0,,12:30:00 AM,12:10:00 AM,"Heat oven to 350°.  Beat brown sugar, shortening, butter, vanilla and egg yolk in medium bowl with electric mixer on medium speed or mix with spoon.  Stir in flour and salt.  Shape dough into 1"" balls.  Beat egg white slightly with fork.  Dip each ball into egg white; roll in nuts.  Place about 1"" apart on ungreased cookie sheet.  Press thumb into center of each cookie to make indentation, but do not press all the way to the cookie sheet.  



Bake about 10 minutes or until light brown.  Quickly remake indentations with end of wooden spoon if necessary.  Immediately remove from cookie sheet to wire rack.  Fill each thumbprint with about 1/2 tsp. of jelly.",3,dozen,,American,Betty Crocker,Dessert,
629,Shortbread Cookies,0,,12:20:00 AM,12:20:00 AM,"Heat oven to 350°.  Mix butter and sugar in large bowl.  Stir in flour. (If dough is crumbly, mix in 1 to 2 Tbs. butter, softened).  Roll dough 1/2"" thick on lightly floured surface.  Cut into small shapes by hand or use cookie cutters.  Place 1/2"" apart on ungreased cookie sheet.  Bake about 20 minutes or until set.  Immediately remove from cookie sheet to wire rack.",2,dozen,,American,Betty Crocker,Dessert,
630,No-Roll Sugar Cookies,0,,12:20:00 AM,12:13:00 AM,"Beat 1 cup sugar, powdered sugar, butter, oil, milk, vanilla and eggs in large bowl with electric mixer on medium speed or mix with spoon.  Stir in remaining ingredients except 1/2 cup sugar.  Cover and refrigerate about 2 hours or until firm.



Heat oven to 350°.  Shape dough into 1-1/2"" balls.  Roll balls in 1/2 cup sugar.  Place about 3"" apart on ungreased cookie sheet.  Press bottom of drinking glass on each ball until about 1/4"" thick.  Sprinkle each cookie with a little additional sugar.  Bake 13 to 15 minutes or until set and edges just begin to turn brown.  Immediately remove from cookie sheet to wire rack.",3,dozen,,American,Betty Crocker,Dessert,02:00:00 AM
631,Banana Chocolate Chip Biscotti,0,,12:30:00 AM,12:47:00 AM,"Heat oven to 350°.  Grease large cookie sheet.  Beat sugar and butter in large bowl with electric mixer on medium speed, or mix with spoon.  Beat in banana, vanilla and eggs until smooth.  Stir in flour, baking powder and salt.  Stir in chocolate chips.



Divide dough in half.  Shape each half into 10""x3"" rectangle on cookie sheet with greased hands (dough will be sticky).  Bake about 25 minutes or until toothpick comes out clean.  Cool on cookie sheet 15 minutes.  Cut crosswise into 1/2"" slices.  Turn slices cut sides down on cookie sheet.  Bake 10 to 12 minutes or until golden brown and dry on top.  Turn cookies.  Bake about 10 minutes longer or until golden brown.  Remove from cookie sheet to wire rack.",32,cookies,,American,Betty Crocker,Dessert,
632,Brown Sugar Refrigerator Cookies,0,,12:20:00 AM,12:06:00 AM,"Beat brown sugar, butter, vanilla and egg in large bowl with electric mixer on medium pseed, or mix with spoon.  Stir in remaining ingredients except nuts.  Stir in nuts.  Shape dough into 10""x3"" rectangle on plastic wrap.  Wrap and refrigerate about 2 hours or until firm but no longer than 24 hours.  Heat oven to 375°.



Cut rectangle into 1/8"" slices.  Place 2"" apart on ungreased cookie sheet.  Bake 6 to 8 minutes or until light brown.  Cool 1 to 2 minutes; remove from cookie sheet to wire rack.",6,dozen,,American,Betty Crocker,Dessert,02:00:00 AM
633,Buttery Spritz,0,,12:25:00 AM,12:06:00 AM,"Heat oven to 400°.  Mix butter and sugar in large bowl.  Stir in remaining ingredients.  Place dough in cookie press.  Form desired shapes on ungreased cookie sheet.  Bake 6 to 9 minutes or until set but not brown.  Immediately remove from cookie sheet to wire rack.



Chocolate Buttery Spritz:  Stir 2 oz. unsweetened baking chocolate, melted and cooled, into butter-sugar mixture.",5,dozen,,American,Betty Crocker,Dessert,
634,Chocolaty Meringue Stars,0,,12:15:00 AM,12:25:00 AM,"Heat oven to 275°.  Line cookie sheet with aluminum foil or cooking parchment paper.  Beat egg whites and cream of tartar in medium bowl with electric mixer on medium speed until foamy.  Beat in sugar, 1 Tbs. at a time; continue beating until stiff and glossy.  Do not underbeat.  Fold in cocoa. (Batter will not be mixed completely; there will be some streaks of cocoa.)



Place meringue in decorating bag fitted with large star tip (#4).  Pipe 1-1/4"" stars onto cookie sheet.  Sprinkle lightly with walnuts; brush excess nuts from cookie sheet.  Bake 25 to 30 minutes or until outside is crisp and dry (meringues will be soft inside).  Cool 5 minutes; remove from cookie sheet to wire rack.  Stor in airtight container.",4,dozen,,American,Betty Crocker,Dessert,
635,Sugar Cookies,0,,12:25:00 AM,12:07:00 AM,"Beat powdered sugar, butter, vanilla, almond extract and egg in large bowl with electric mixer on medium speed, or mix with spoon.  Stir in remaining ingredients except granulated sugar.  Cover and refrigerate at least 2 hours.



Heat oven to 375°.  Lightly grease cookie sheet with shortening or spray with cooking spray.  Divide dough in half.  Roll each half 1/4"" thick on lightly floured surface.  Cut into desired shapes with 2 to 2-1/2"" cookie chutters.  Sprinkle with sugar.  Place about 2"" apart on cookie sheet.  Bake 7 to 8 minutes or until edges are light brown.  Remove from cookie sheet to wire rack.



Decorated Sugar Cookies:  Omit granulated sugar at end.  Frost cooled cookies with Vanilla Buttercream Frosting tinted with food color if desired.  Decorate with colored sugar, small candies, candied fruit or nuts if desired.



Paintbrush Sugar Cookies:  omit granulated sugar at end.  Cut rolled dough into desired shapes with cookie cutters. (Cut no more than 12 cookies at a time to keep them from drying out.)  Mix 1 egg yolk and 1/4 tsp. water.  Divide mixture among several custard cups.  Tint each with different food color to make bright colors.  (If paint thickens while shtanding, stir in a few drops water.)  Paint designs on cookies with small paintbrushes.  Bake as directed.",5,dozen,,American,Betty Crocker,Dessert,02:00:00 AM
636,Gingerbread Cookies,0,,12:25:00 AM,12:10:00 AM,"Beat brown sugar, shortening, molasses and water in large bowl with electric mixer on medium speed, or mix with spoon.  Stir in remaining ingredients.  Cover and refrigerate at least 2 hours.  Heat oven to 350°.  Grease cookie sheet lightly with shortening or spray with cooking spray.  Roll dough 1/4"" thick on floured surface.  Cut with floured gingerbread cutter or other shaped cutter.  Place about 2"" apart on cookie sheet.



Bake 10 to 12 minutes or until no indentation remains when touched.  Immediately remove from cookie sheet to wire rack.  Cool completely, about 30 minutes.  Decorate with colored frosting, colored sugar and candies if desired.",2,dozen,,American,Betty Crocker,Dessert,02:00:00 AM
637,Apple Crisp,0,,12:20:00 AM,12:30:00 AM,"Heat oven to 375°.  Grease bottom and sides of square pan, 8""x8""x2"", with shortening.  Spread apples in pan.  Mix remaining ingredients except cream; sprinkle over apples.  Bake about 30 minutes or until topping is golden brown and apples are tender when pierced with fork.  Serve warm with cream.



Blueberry Crisp:  Substitute 4 cups fresh or frozen (thawed and drained) blueberries for apples.



Rhubarb Crisp:  Substitute 4 cups cut-up rhubarb for the apples.",,,6,American,Betty Crocker,Dessert,
638,Apple Dumpling,0,,12:55:00 AM,12:40:00 AM,"Heat oven to 425°.  Make pastry as directed-except roll 2/3 of the pastry into 14"" square; cut into 4 squares.  Roll remaining pastry ingo 14""x7"" rectangle; cut into 2 squares.  Peel and core apples.  Place apple on each square.



Mix raisins and nuts.  Fill apples with raisin mixture.  Moisten corners of pastry squares.  Bring 2 opposite corners up over apple and pinch together.  Repeat with remaining corners, and pinch edges of pastry to seal.  Place dumplings in ungreased rectangular baking dish (13""x9""x2"").  



Heat remaining ingredients except cream to boiling in 2-quart saucepan, stirring occasionally  Boil 3 minutes.  Carefully pour around dumplings.  Bake about 40 minutes, spooning syrup over dumplings 2 or 3 times, until crust is golden and apples are tender when pierced with a small knife or toothpick.  Serve warm or cool with cream.",,,6,American,Betty Crocker,Dessert,
639,Baked Apples,0,,12:10:00 AM,12:40:00 AM,"Heat oven to 375°.  Core apples to within 1/2"" of bottom.  Peel 1"" strip of skin around middle of each apple or peel upper half of each to prevent splitting.  Place apples in ungreased baking dish.  Place 1 tsp to 1 Tbs sugar, 1 tsp butter and 1/8 tsp. cinnamon in center of each apple.  Sprinkle with additional cinnamon.  Pour water into baking dish until 1/4"" deep.



Bake 30 to 40 minutes or until apples are tender when pierced with fork. (Time will vary depending on size and variety of apple.)  Spoon syrup in dish over apples several times during baking if desired.",,,4,American,Betty Crocker,Dessert,
640,Strawberry Shortcakes,0,,12:15:00 AM,12:12:00 AM,"Mix strawberries and 1/2 cup sugar.  Let stand about 1 hour so strawberries will become juicy.  Heat oven to 450°.  Cut shortening into flour, 2 Tbs. sugar, baking powder and salt in medium bowl, using pastry blender or 2 knives until mixture looks like fine crumbs.  Stir in milk just until blended.



Place dough on lightly floured surface.  Gently smooth into a ball.  Knead 20 to 25 times.  Roll or pat 1/2"" thick.  Cut with floured 3"" cutter.  Place about 1"" apart on ungreased cookie sheet.  Bake 10 to 12 minutes or until golden brown.



Split shortcakes horizontally in half while hot.  Spread butter on split sides.  Fill with strawberries; replace tops.  Top with strawberries and Sweetened Whipped Cream



Drop Shortcakes:  Make as directed-except omit rolling and cutting.  Drop dough by 6 spoonfuls about 2"" apart onto ungreased cookie sheet.  Continue as directed.



Pat-in-the-Pan Shortcake:  Grease bottom and side of round pan, 8""x1-1/2"", with shortening.  Make as directed-except omit rolling and cutting.  Pat dough in pan.  Bake 15 to 20 minutes.  Cut into wedges.  Continue as directed.",,,6,American,Betty Crocker,Dessert,
641,Pineapple Upside-Down Cake,0,,12:15:00 AM,12:50:00 AM,"Heat oven to 350°.  Melt butter in 10"" ovenproof skillet or square pan (9""x9""x2"") in oven.  Sprinkle brown sugar over butter.  Arrange pineapple on brown sugar, cutting one or more slices into pieces if necessary.  Place cherry in center of each pineapple slice.  Beat remaining ingredients except Sweetened Whipped Cream with electric mixer on low speed 30 seconds, scraping bowl constantly.  Beat on high speed 3 minutes, scraping bowl occasionally.  Pour over pineapple.  



Bake skillet 45 to 50 minutes, square pan 50 to 55 minutes or until toothpick inserted in center comes out clean.  Immediately turn upside down onto heatproof plate.  Let skillet or pan remain over cake a few minutes so brown sugar topping can drizzle over cake.  Cool 15 minutes.  Serve warm with Sweetened Whipped Cream.",,,9,American,Betty Crocker,Dessert,
642,Gingerbread,0,,12:10:00 AM,12:55:00 AM,"Heat oven to 325°.  Grease bottom and sides of square pan (9""x9""x2"") with shortening; lightly flour.  Beat all ingredients except Lemon Sauce and Sweetened Whipped Cream with electric mixer on low speed 30 seconds, scraping bowl constantly.  Beat on medium speed 3 minutes, scraping bowl occasionally.  Pour into pan.  Bake 50 to 55 minutes or until toothpick comes out clean.  Serve warm with Lemon Sauce and Sweetened Whipped Cream.",,,9,American,Betty Crocker,Dessert,
