"MealId","Name","Rating","Description","PreparationTime","CookTime","Instructions","Yield","YieldUnitId","Servings","Ethnicity","Source","Type","ChillTime"
942,"Overnight Breakfast Potatoes and Sausage",0,"Overnight",12:20:00 AM,06:00:00 AM,"Use a 4-quart slow cooker.  Put the potatoes, onion, olive oil, salt and pepper into your stoneware.  Toss well to coat evenly.  Lay the breakfast sausage on top.  If you are using precooked sausage, feel free to slice it.  Cover and cook on low for 6 to 8 hours.",,,8,"American","Make it Fast, Cook it Slow","Slow Cooker",
943,"Overnight Grits",0,"Overnight",12:10:00 AM,06:00:00 AM,"Use a 4-quart slow cooker.  Combine all the ingredients.  Cover and cook on low for 6 to 8 hours.  Stir well and top with desired topping.",,,4,"American","Make it Fast, Cook it Slow","Slow Cooker",
944,"Strawberry Jam",0,,12:10:00 AM,10:00:00 AM,"Use a 6-quart slow cooker.  Wash all strawberries and discard stems.  Quarter the berries and throw into stoneware.  Use a potato masher to squish the strawberries and create some liquid.  Add sugar and pectin and smash some more.  Cover and cook on low for 10 to 12 hours.  Let cool to room temperature then pour into plastic or glass containers to store in fridge or freezer.",3,"quarts",,"American","Make it Fast, Cook it Slow","Slow Cooker",
945,"Banana Bread",0,,12:20:00 AM,04:00:00 AM,"Use an oval 6-quart slow cooker and a 9""x5""x3"" metal or glass loaf pan.  Combine all ingredients into a batter in a bowl with mixer.  Spray loaf pan with cooking spray and pour in the batter.  Place the pan inside your slow cooker.  Do not add water.  Put on the lid but prop open with a chopstick or wooden spoon.  Cook on high for 4 hours or until a toothpick comes out clean.  Carefully remove the hot pan from the stoneware and let cool before inverting, unmolding and slicin the bread.",,,8,"American","Make it Fast, Cook it Slow","Slow Cooker",
946,"Cornbread",0,,12:20:00 AM,02:00:00 AM,"Use a 4-quart slow cooker.  In a mixing bowl, combine the dry ingredients and stir in the milk, egg and butter.  Coat stoneware with cooking spray and pour in the batter.  Cover and cook on high for 2 to 4 hours or until a toothpick comes out clean.",,,8,"American","Make it Fast, Cook it Slow","Slow Cooker",
947,"Honey Cake",0,,12:20:00 AM,03:00:00 AM,"Use a 4-quart round slow cooker.  Coat the inside with cooking spray then flour.  In a large mixing bowl, combine all of the dry ingredients and then add the wet.  Mix on high speed with a handheld or stand mixer for 2 minutes.  Pour the batter into stoneware.  Cover the cooker but vent with chopstick or wooden spoon.  Cook on high for 2 hours, then check.  When the cake begins to pull away from the sides of crock, uncover and continue to cook on high, checking every 20 minutes.  The cake will be moist but a toothpick should come out clean.",,,8,"American","Make it Fast, Cook it Slow","Slow Cooker",
948,"Pound Cake",0,,12:20:00 AM,02:00:00 AM,"Use a 2-quart slow cooker or a large slow cooker with an oven-safe dish or 9""x5""x3"" metal or glass loaf pan.  Pour melted butter into a large mixing bowl.  Whisk in the eggs and vanilla.  Add the dry ingredients and mix with mixer until ingredients are well incorporated.  Pour the batter into a greased 1 to 2 quart crock or similar sized pan.  Cover the cooker but prop the lid open with a chopstick or wooden spoon and cook on high for 2 to 4 hours or until a toothpick comes out clean.",,,12,"American","Make it Fast, Cook it Slow","Slow Cooker",
949,"Acorn Squash",0,,12:10:00 AM,03:00:00 AM,"Use a 4-quart slow cooker.  Cut the squash into quarters and scoop out the seeds and stringy pulp.  Put 1/2 Tbs butter and 1/2 Tbs brown sugar into each quarter.  Sprinkle 1/2 tsp. cinnaom onto each brown sugar pile.  Add a small pinch of salt to each quarter.  Place the squash into your slow cooker.  Cover and cook on low for 3 to 4 hours or on high for about 2 hours.  The squash is finished when it is fork-tender and peels away form the skin easily.",,,2,"American","Make it Fast, Cook it Slow","Slow Cooker",
950,"Baked Potatoes",0,,12:15:00 AM,10:00:00 AM,"Use a 6-quart slow cooker.  Wash potatoes well and dry.  Use a fork to prick the skin of each potato.  Wrap individually in aluminum foil.  Put the foil-wrapped potatoes into stoneware.  Do not add water.  Cover and cook on low for 10 hours or on high for about 6.",,,10,"American","Make it Fast, Cook it Slow","Slow Cooker",
951,"Broccoli Casserole",0,,12:20:00 AM,04:00:00 AM,"Use a 4-quart slow cooker.  In a large mixing bowl, combine the flour, salt, pepper and dry mustard.  Toss the broccoli in the mixture.  Dump everything into your slow cooker.  Cover with 1 cup shredded cheese.  Add the milk and broth.  Top with Parmesan cheese.  Cover and cook on low for about 4 to 6 hours or on high for 2 to 4 hours.  The casserole is done when the broccoli reaches the desired tenderness and begins to brown a bit around the edges.",,,6,"American","Make it Fast, Cook it Slow","Slow Cooker",
952,"Potatoes Au Gratin",0,,12:20:00 AM,08:00:00 AM,"Use a 6-quart slow cooker.  Put the potates, parsnips and onion into your slow cooker and set aside.  Melt the butter in a saucepan over medium heat and add flour to create a roux.  Stir continuously while slowly adding cream and thyme, mustard, salt and pepper.  Pour the cream and butter mixture over the potatoes, parsnips and onion.  Toss gently with a large spoon.  Cook on low for 8 to 9 hours or on high for 4 to 5 hours.  Before serving, stir in cheddar cheese until it disappears.  Garnish with green onion.",,,10,"American","Make it Fast, Cook it Slow","Slow Cooker",
953,"Corn on the Cob",0,,12:20:00 AM,02:00:00 AM,"Use a 6-quart oval slow cooker.  Wrap each ear of corn completely in a piece of aluminum foil, twisting the ends to seal.  Pile the corn into the crock.  Do not add water.  Cover and cook on high for 2 hours or until corn is tender.",,,6,"American","Make it Fast, Cook it Slow","Slow Cooker",
954,"Corn Risotto",0,,12:20:00 AM,02:00:00 AM,"Use a 4-quart slow cooker.  Put the olive oil into the stoneware and swirl the rice and the onion flakes around in it.  Add the garlic, salt and cayenne.  Stir in the frozen corn and broth.  Drop in the butter.  Cover and cook on high for 2 hours, checking every 45 minutes.  Unplug cooker and add the cream and Parmesan.  Cover for 5 minutes or until cheese melts completely.  Serve immediately.",,,4,"American","Make it Fast, Cook it Slow","Slow Cooker",
955,"Creamed Spinach",0,,12:20:00 AM,04:00:00 AM,"Use a 4-quart slow cooker.  Put the milk, cream cheese, shredded cheeses, butter and nutmeg into the stoneware.  Cover and cook on low 3 to 4 hours, stirring a few times to keep cheeses from clumping.  When everything is hot and melted, add baby spinach.  Cover and cook on high for 30 minutes.  Stir.  Spinach will wilt and incorporate into the sauce.",,,4,"American","Make it Fast, Cook it Slow","Slow Cooker",
956,"Jalapeno Corn Pudding",0,,12:20:00 AM,03:00:00 AM,"Use a 4-quart slow cooker.  Spray the inside of your stoneware with cooking spray.  Add butter, milk, eggs, salt, sugar, flour and baking powder.  Whisk ingredients together.  Stir in corn kernels, cheese and jalapenos.  Cover and cook on low for 3 to 5 hours.  The corn pudding is done when the edges brown and begin to pull from the sides and center is set.  Remove the lid for 20 to 30 minutes when the pudding is set and continue to cook on low to get rid of any condensation.",,,6,"American","Make it Fast, Cook it Slow","Slow Cooker",
957,"Mashed Potatoes with Sour cream and Cream Cheese",0,,12:20:00 AM,04:00:00 AM,"Use a 6-quart slow cooker.  Wash and peel potatoes, leaving skin on some if desired.  Cut the potatoes into quarters to speed up boiling time.  Put the potatoes inot a large pot and cover completely with water.  Bring to a rapid boil on stovetop for 10 to 20 minutes or until potatoes are fork-tender.

Scoop out 1/2 cup water from pot; add the bouillon cube to reserved water.  Drain potatoes and return them to the pot.  Put cream cheese into pot with potatoes.  Add sour cream.  Pour in bouillon-water along with parsley and garlic powder.  Mash with a potato masher.  After mashing well, scoop the potatoes out of the pot and place into slow cooker.  Cook on high for 2 hours or on low for 4 hours.",,,8,"American","Make it Fast, Cook it Slow","Slow Cooker",
958,"Boston Baked Beans",0,,12:20:00 AM,05:00:00 AM,"Use a 2-quart slow cooker.  Drain and rinse beans and put inot stoneware.  Add the onion and brown sugar.  Pour in molasses and ketchup.  Add salt, mustard and pepper.  Stir to combine.  Lay slices of uncooked bacon over top of beans.  Cover and cook on low for 5 to 7 hours or on high for about 4 hours.  Remove bacon, dice and return to pot.  ",,,8,"American","Make it Fast, Cook it Slow","Slow Cooker",
959,"Barbecued Chicken and Cornbread Casserole",0,,12:20:00 AM,06:00:00 AM,"Use a 4-quart slow cooker.  Spray inside of stoneware with cooking spray.  Add chicken and sweet potato to crock.  Add corn and onion.  Empty contents of barbecue sauce bottle then add water to bottle to empty completely.  Mix well with spoon.  

In mixing bowl, mix together conbread topping with a fork.  Spread onto the chicken mixture.  Cover and cook on low for 6 to 8 hours or until cornbread has browned and starts to pull away from sides.",,,6,"American","Make it Fast, Cook it Slow","Slow Cooker",
960,"Chicken and Brown Rice Casserole",0,,12:20:00 AM,08:00:00 AM,"Use a 4-quart slow cooker.  Combine the broth and 1/2 cup milk in a saucepan and heat over medium heat on the stovetop.  In a separate bowl, whisk the remaining 1 cup of milk with 3/4 cup flour.  When the broth and milk have begun to boil, reduce heat and slowly stir in the milk and flour mixture.  When everything is fully incorporated, set the saucepan aside to cool.

Spray the inside of your stoneware with cooking spray.  Add the rice and seasonings.  Add the onion and mushrooms.  Stir in the broth, flour and milk mixture.  The rice will turn a bit red from the paprika.  Lay the chicken pieces on top.  Cover and cook on high for 4 hours or low for about 8 hours.  When you take off lid, stir rice.  If rice is fully cooked and you have extra liquid, keep lid off for 15 minutes.  The liquid will absorb quickly.  Season with salt to taste.",,,6,"American","Make it Fast, Cook it Slow","Slow Cooker",
961,"Creamy Beef Over Noodles",0,,12:20:00 AM,10:00:00 AM,"Use a 4-quart slow cooker.  Put meat into crock; frozen is fine.  Add butter, milk, Worcestershire sauce, onion, broth, salt, pepper and herbes de Provence.  Cook on low 10 to 12 hours or until the meat is tender.  Stir in the cream cheese.  Serve over hot buttered noodles.",,,6,"American","Make it Fast, Cook it Slow","Slow Cooker",
962,"Macaroni and Cheese",0,,12:10:00 AM,03:00:00 AM,"Use a 4-quart slow cooker.  Spray crock well with cooking spray.  In a mixing bowl, whisk egg and milk together.  Stir in seasonings.  Add the cheese and noodles and stir well to combine.  Pour the mixture into the slow cooker.  It will have a lot of liquid.  Cover and cook on low for 2 to 5 hours or on high for 1 to 3 hours, stirring every 30 to 45 minutes.  Watch carefully-can burn easily.",,,6,"American","Make it Fast, Cook it Slow","Slow Cooker",
963,"Quinoa Casserole",0,,12:10:00 AM,05:00:00 AM,"Use a 4-quart slow cooker.  Rinse the quinoa in a fine-mesh strainer under cold running water until the water runs clear.  Put quinoa into the crock.  Add olive oil and mix around.  Pour in the chicken broth and add salt and cinnamon.  Stir in almonds and cranberries.  Cover and cook on low for 4 to 6 hours or on high for 2 to 4 hours.  The quinoa is done when you can fluff it with a fork and it is tender.  The liquid should be pretty well absorbed.  Add tomatoes and cheese.  Stir gingerly to mix.  Add a large handful of baby spinach to top of crock and close lid.  Cook on high for about 20 minutes or until the spinach has wilted.  Stir again to distribute the spinach.",,,6,"American","Make it Fast, Cook it Slow","Slow Cooker",
964,"Broccoli and Three Cheese Soup",0,,12:20:00 AM,07:00:00 AM,"Use a 6-quart slow cooker.  Dice the onion into really small pieces and put into the cooker.  Pour in milk and broth and add pepper, salt and nutmeg.  Stir in frozen broccoli.  Cook on low for 7 to 9 hours or on high for 4 to 6 hours.  The broth is done when onion is soft and translucent.  Stir in shredded cheese 20 minutes before serving.  You can use a blender to make smooth.",,,6,"American","Make it Fast, Cook it Slow","Slow Cooker",
965,"Butternut Squash Soup",0,,12:20:00 AM,06:00:00 AM,"Use a 6-quart slow cooker.  Cut the squash in half lengthwise.  Scoop out seeds and stringy pulp.  Brush the olive oil on inside of squash and roast in oven cut side up at 400° for 15 minutes or until skin peels away from flesh.

Plug in slow cooker and turn on high.  Add broth, onions and apples.  Stir in salt, pepper and spices.  Cover to let heat.  When squash has finished roasting, add to pot.  Cover and cook on low for 6 to 8 hours or on high for about 4 hours.  Carefully blend with handheld immersion blender.",,,8,"American","Make it Fast, Cook it Slow","Slow Cooker",
